Time,Sensor 1,Sensor 2,Type,Concentration
694,0.571469696,0.461069022,4,0.5
695,0.572258652,0.460673204,4,0.5
696,0.572795308,0.460258698,4,0.5
697,0.573375106,0.459820495,4,0.5
698,0.573813931,0.459395964,4,0.5
699,0.573994513,0.458341514,4,0.5
700,0.572945617,0.45795074,4,0.5
701,0.573635074,0.458005759,4,0.5
702,0.574179345,0.457703896,4,0.5
703,0.574464315,0.457133515,4,0.5
704,0.574341886,0.456805769,4,0.5
705,0.574427447,0.45637577,4,0.5
706,0.573619795,0.455472454,4,0.5
707,0.573242803,0.454838957,4,0.5
708,0.572711831,0.454836922,4,0.5
709,0.57322188,0.454407639,4,0.5
710,0.573174058,0.453945889,4,0.5
711,0.572873164,0.453451357,4,0.5
712,0.572593268,0.452990774,4,0.5
713,0.572281349,0.452002692,4,0.5
714,0.571012336,0.451462476,4,0.5
715,0.569982047,0.450907978,4,0.5
716,0.570053528,0.450986299,4,0.5
717,0.569680572,0.450453323,4,0.5
718,0.569158875,0.450006935,4,0.5
719,0.568521519,0.449435861,4,0.5
720,0.567773492,0.449137665,4,0.5
721,0.566394627,0.447856049,4,0.5
722,0.565200963,0.447305727,4,0.5
723,0.564420244,0.447262549,4,0.5
724,0.564189212,0.446795754,4,0.5
725,0.563521017,0.446322868,4,0.5
726,0.562835995,0.445874448,4,0.5
727,0.562111595,0.445358505,4,0.5
728,0.560533187,0.44454426,4,0.5
729,0.559267726,0.443625634,4,0.5
730,0.557931869,0.443515381,4,0.5
731,0.557709663,0.443098946,4,0.5
732,0.557096909,0.442593829,4,0.5
733,0.55624982,0.442063833,4,0.5
734,0.555483852,0.441616245,4,0.5
735,0.554630702,0.440570509,4,0.5
736,0.552825155,0.43989732,4,0.5
737,0.551354803,0.439310993,4,0.5
738,0.550924463,0.439408992,4,0.5
739,0.550444547,0.438886286,4,0.5
740,0.549576401,0.438387319,4,0.5
741,0.54873172,0.437707506,4,0.5
742,0.547533158,0.437242016,4,0.5
743,0.545719791,0.436063044,4,0.5
744,0.544399512,0.435394756,4,0.5
745,0.543168764,0.435301566,4,0.5
746,0.542867676,0.434785168,4,0.5
747,0.542004615,0.434251268,4,0.5
748,0.541089696,0.4337087,4,0.5
749,0.540140307,0.433119729,4,0.5
750,0.539150758,0.432167819,4,0.5
751,0.537333803,0.43143927,4,0.5
752,0.535881917,0.430881334,4,0.5
753,0.535309907,0.430710795,4,0.5
754,0.534552702,0.430366174,4,0.5
755,0.533494471,0.429764527,4,0.5
756,0.532485748,0.429147065,4,0.5
757,0.531579227,0.42811728,4,0.5
758,0.530358098,0.42753399,4,0.5
759,0.528644237,0.426853155,4,0.5
760,0.527834653,0.426670738,4,0.5
761,0.526925094,0.426287097,4,0.5
762,0.526293555,0.425801252,4,0.5
763,0.525357833,0.425191231,4,0.5
764,0.524395677,0.424617825,4,0.5
765,0.522670197,0.423491941,4,0.5
766,0.521400009,0.422725755,4,0.5
767,0.519847449,0.422598527,4,0.5
768,0.519733803,0.422214531,4,0.5
769,0.518790504,0.421708962,4,0.5
770,0.518071271,0.42105024,4,0.5
771,0.517108587,0.42056615,4,0.5
772,0.516178677,0.419566005,4,0.5
773,0.514337653,0.418894096,4,0.5
774,0.512840707,0.418266577,4,0.5
775,0.512398829,0.418206432,4,0.5
776,0.511562804,0.417641151,4,0.5
777,0.510652041,0.41710757,4,0.5
778,0.509767742,0.416710106,4,0.5
779,0.508831896,0.416227613,4,0.5
780,0.507097862,0.414993973,4,0.5
781,0.505863411,0.414363473,4,0.5
782,0.504813722,0.414313974,4,0.5
783,0.504468227,0.413744593,4,0.5
784,0.503567162,0.413262218,4,0.5
785,0.502779473,0.412810291,4,0.5
786,0.501789825,0.412214376,4,0.5
787,0.501014396,0.411811581,4,0.5
788,0.49917354,0.410614804,4,0.5
789,0.497902319,0.410446099,4,0.5
790,0.497577632,0.409990214,4,0.5
791,0.496841121,0.409465836,4,0.5
792,0.496049946,0.40894937,4,0.5
793,0.495305146,0.408491808,4,0.5
794,0.494442948,0.407516852,4,0.5
795,0.492753186,0.406883013,4,0.5
796,0.491416662,0.406327061,4,0.5
797,0.491006179,0.406303881,4,0.5
798,0.490254843,0.405788015,4,0.5
799,0.489478145,0.40528299,4,0.5
800,0.488711136,0.404815878,4,0.5
801,0.487897675,0.404356852,4,0.5
802,0.48639419,0.403297437,4,0.5
803,0.485119549,0.402793857,4,0.5
804,0.48417267,0.402820333,4,0.5
805,0.484013735,0.402407012,4,0.5
806,0.483441857,0.401977167,4,0.5
807,0.482754782,0.401536004,4,0.5
808,0.482082963,0.400960249,4,0.5
809,0.481399194,0.400082838,4,0.5
810,0.479618309,0.399436439,4,0.5
811,0.478327118,0.39914292,4,0.5
812,0.478115717,0.398889773,4,0.5
813,0.47752661,0.398453709,4,0.5
814,0.476861809,0.397968582,4,0.5
815,0.476085518,0.397525892,4,0.5
816,0.475353359,0.396578042,4,0.5
817,0.473852842,0.396070813,4,0.5
818,0.472712564,0.39546327,4,0.5
819,0.472292993,0.395489511,4,0.5
820,0.47180489,0.395079917,4,0.5
821,0.471245717,0.394554303,4,0.5
822,0.470528933,0.394117967,4,0.5
823,0.469865309,0.393628134,4,0.5
824,0.468584925,0.392742332,4,0.5
825,0.467587885,0.392132128,4,0.5
826,0.466581401,0.392097179,4,0.5
827,0.466558171,0.391733976,4,0.5
828,0.465987609,0.391219342,4,0.5
829,0.465372655,0.390890106,4,0.5
830,0.464871991,0.390411153,4,0.5
831,0.46426394,0.390047707,4,0.5
832,0.46268959,0.38896026,4,0.5
833,0.461638965,0.388823237,4,0.5
834,0.461415515,0.388431113,4,0.5
835,0.460867934,0.388038043,4,0.5
836,0.460264374,0.38753685,4,0.5
837,0.459573558,0.387135218,4,0.5
838,0.458902458,0.386235425,4,0.5
839,0.457692987,0.385776787,4,0.5
840,0.456483681,0.385290153,4,0.5
841,0.456193736,0.385228141,4,0.5
842,0.455787167,0.384905767,4,0.5
843,0.45524729,0.384490711,4,0.5
844,0.454667208,0.384126022,4,0.5
845,0.454088838,0.38368787,4,0.5
846,0.452893584,0.382780198,4,0.5
847,0.451931356,0.382335963,4,0.5
848,0.451163241,0.382318052,4,0.5
849,0.451188902,0.381962217,4,0.5
850,0.450610033,0.381523009,4,0.5
851,0.450099043,0.381105057,4,0.5
852,0.449533917,0.380685349,4,0.5
853,0.449069267,0.379811972,4,0.5
854,0.447588668,0.379301522,4,0.5
855,0.446584509,0.378849218,4,0.5
856,0.446480259,0.378900826,4,0.5
857,0.446078807,0.378520667,4,0.5
858,0.445599413,0.378150662,4,0.5
859,0.445104009,0.377752143,4,0.5
860,0.444564501,0.37702317,4,0.5
861,0.443368284,0.376471946,4,0.5
862,0.442227667,0.375924113,4,0.5
863,0.442016709,0.375952953,4,0.5
864,0.441640613,0.375664327,4,0.5
865,0.441299072,0.375305634,4,0.5
866,0.440733132,0.374831857,4,0.5
867,0.440135927,0.374490141,4,0.5
868,0.43905688,0.37369055,4,0.6
869,0.438155221,0.373161024,4,0.6
870,0.43740152,0.373138232,4,0.6
871,0.437324183,0.372903694,4,0.6
872,0.436964556,0.372497389,4,0.6
873,0.43655164,0.372196038,4,0.6
874,0.43612908,0.371802046,4,0.6
875,0.434937449,0.371130812,4,0.6
876,0.434210804,0.370651405,4,0.6
877,0.433567829,0.370723446,4,0.6
878,0.433462404,0.370780458,4,0.6
879,0.433233631,0.370727748,4,0.6
880,0.432818407,0.370816791,4,0.6
881,0.432424804,0.371150539,4,0.6
882,0.431984274,0.371054434,4,0.6
883,0.430808816,0.371564373,4,0.6
884,0.429831195,0.372232825,4,0.6
885,0.429769563,0.373548257,4,0.6
886,0.429563983,0.374725618,4,0.6
887,0.429194443,0.376057439,4,0.6
888,0.428784572,0.377705416,4,0.6
889,0.428415404,0.379599341,4,0.6
890,0.427508415,0.380961391,4,0.6
891,0.426714351,0.382978784,4,0.6
892,0.426209396,0.385685902,4,0.6
893,0.426387668,0.388319561,4,0.6
894,0.42617992,0.390946968,4,0.6
895,0.426030853,0.393798586,4,0.6
896,0.42598365,0.396743308,4,0.6
897,0.42604156,0.399795763,4,0.6
898,0.425073779,0.402397883,4,0.6
899,0.424938242,0.406061982,4,0.6
900,0.425726987,0.40949624,4,0.6
901,0.426253857,0.412941353,4,0.6
902,0.42679402,0.416390358,4,0.6
903,0.427513169,0.420074927,4,0.6
904,0.428400529,0.423161845,4,0.6
905,0.428704861,0.42761029,4,0.6
906,0.430225474,0.433596571,4,0.6
907,0.432738929,0.440078514,4,0.6
908,0.435362704,0.443762609,4,0.6
909,0.437481881,0.447669912,4,0.6
910,0.439754349,0.450898905,4,0.6
911,0.441441363,0.454650193,4,0.6
912,0.443535595,0.458343155,4,0.6
913,0.446552086,0.4627206,4,0.6
914,0.449494564,0.46653424,4,0.6
915,0.452708212,0.470239375,4,0.6
916,0.455942248,0.47415327,4,0.6
917,0.458982133,0.478203836,4,0.6
918,0.462101167,0.481137549,4,0.6
919,0.465353494,0.484946658,4,0.6
920,0.469113545,0.489176085,4,0.6
921,0.473380261,0.493292775,4,0.6
922,0.477513087,0.497358754,4,0.6
923,0.481731645,0.501364108,4,0.6
924,0.486139593,0.505144575,4,0.6
925,0.489757302,0.508459987,4,0.6
926,0.493998943,0.512334622,4,0.6
927,0.498124919,0.516714059,4,0.6
928,0.50335273,0.520725941,4,0.6
929,0.508298899,0.524786144,4,0.6
930,0.513258088,0.528733761,4,0.6
931,0.518207336,0.532647062,4,0.6
932,0.523074531,0.536018567,4,0.6
933,0.527130346,0.539855782,4,0.6
934,0.531780422,0.543778842,4,0.6
935,0.537401924,0.548276679,4,0.6
936,0.542748265,0.55222531,4,0.6
937,0.547783134,0.556290523,4,0.6
938,0.552908102,0.560388497,4,0.6
939,0.558166033,0.563850328,4,0.6
940,0.563505999,0.570207688,4,0.6
941,0.572290601,0.575897722,4,0.6
942,0.579011961,0.582034469,4,0.6
943,0.585574304,0.588066098,4,0.6
944,0.59350722,0.592779118,4,0.6
945,0.601088366,0.59824548,4,0.6
946,0.605935665,0.602379978,4,0.6
947,0.611344745,0.607017696,4,0.6
948,0.616833587,0.611230984,4,0.6
949,0.621819603,0.615397257,4,0.6
950,0.627250404,0.619647439,4,0.6
951,0.63239943,0.623009306,4,0.6
952,0.636531739,0.627067135,4,0.6
953,0.640992849,0.631209971,4,0.6
954,0.646630351,0.636251994,4,0.6
955,0.652023735,0.640665003,4,0.6
956,0.657216518,0.644931879,4,0.6
957,0.66236905,0.649348288,4,0.6
958,0.667285449,0.653627338,4,0.6
959,0.671305786,0.657125653,4,0.6
960,0.675770416,0.661296014,4,0.6
961,0.680424842,0.666440963,4,0.6
962,0.686241569,0.670812627,4,0.6
963,0.691139353,0.675283055,4,0.6
964,0.696208234,0.679578829,4,0.6
965,0.701019554,0.683890527,4,0.6
966,0.705571626,0.688319263,4,0.6
967,0.709309649,0.691445847,4,0.6
968,0.713579558,0.695880901,4,0.6
969,0.719067729,0.699282847,4,0.6
970,0.724104917,0.701834045,4,0.6
971,0.72869426,0.703470045,4,0.6
972,0.733578787,0.704727078,4,0.6
973,0.738414975,0.704190381,4,0.6
974,0.742052681,0.703995583,4,0.6
975,0.746077527,0.703211732,4,0.6
976,0.751619091,0.703068207,4,0.6
977,0.756578112,0.701810877,4,0.6
978,0.761146873,0.700213176,4,0.6
979,0.765577085,0.698431752,4,0.6
980,0.770025829,0.69709656,4,0.6
981,0.773626721,0.6943873,4,0.6
982,0.777672472,0.692569459,4,0.6
983,0.781918587,0.69159209,4,0.6
984,0.78683762,0.690040546,4,0.6
985,0.790870492,0.688376844,4,0.6
986,0.794692723,0.686667744,4,0.6
987,0.798572891,0.685241175,4,0.6
988,0.800737248,0.682966769,4,0.6
989,0.803568722,0.681227766,4,0.6
990,0.805982756,0.680481343,4,0.6
991,0.809742834,0.679187347,4,0.6
992,0.812537941,0.67800375,4,0.6
993,0.815160479,0.676623622,4,0.6
994,0.817309983,0.675247078,4,0.6
995,0.819236632,0.673085381,4,0.6
996,0.819574462,0.67153303,4,0.6
997,0.82058045,0.670153543,4,0.6
998,0.822935238,0.669831587,4,0.6
999,0.824441839,0.668699583,4,0.6
1000,0.825678382,0.667514994,4,0.6
1001,0.82669507,0.666183843,4,0.6
1002,0.827218935,0.665319573,4,0.6
1003,0.827138341,0.66305161,4,0.6
1004,0.827204441,0.66167493,4,0.6
1005,0.827727621,0.661244002,4,0.6
1006,0.829002475,0.660191679,4,0.6
1007,0.829532705,0.659070347,4,0.6
1008,0.829795456,0.657844648,4,0.6
1009,0.829928995,0.656780876,4,0.6
1010,0.830479848,0.655098022,4,0.6
1011,0.828476952,0.653571284,4,0.6
1012,0.827909661,0.652866047,4,0.6
1013,0.828642948,0.65206388,4,0.6
1014,0.828574707,0.650931553,4,0.6
1015,0.828435903,0.649815939,4,0.6
1016,0.828024996,0.648596564,4,0.6
1017,0.827470156,0.646837768,4,0.6
1018,0.825797403,0.645471778,4,0.6
1019,0.824484227,0.6441697,4,0.6
1020,0.824347236,0.643720091,4,0.6
1021,0.823779531,0.642645466,4,0.6
1022,0.822831074,0.641382642,4,0.6
1023,0.821972491,0.640284927,4,0.6
1024,0.820921434,0.639182582,4,0.6
1025,0.818686845,0.637268961,4,0.6
1026,0.817105307,0.635937526,4,0.6
1027,0.815588899,0.635438754,4,0.6
1028,0.815295096,0.634373354,4,0.6
1029,0.814209069,0.633170974,4,0.6
1030,0.813041639,0.632058998,4,0.6
1031,0.811668781,0.63078102,4,0.6
1032,0.810151393,0.629744515,4,0.6
1033,0.807156141,0.627494487,4,0.6
1034,0.805002594,0.626957725,4,0.6
1035,0.804497332,0.625939357,4,0.6
1036,0.803164442,0.624884344,4,0.6
1037,0.801760364,0.623616626,4,0.6
1038,0.800153725,0.622418548,4,0.6
1039,0.798436156,0.620449036,4,0.6
1040,0.795627427,0.619087933,4,0.6
1041,0.793191788,0.61782672,4,0.6
1042,0.792318811,0.61732313,4,0.6
1043,0.790767664,0.616228422,4,0.6
1044,0.789143363,0.614977544,4,0.6
1045,0.787402409,0.613688346,4,0.6
1046,0.785579555,0.612553343,4,0.6
1047,0.782777127,0.610530261,4,0.6
1048,0.780411037,0.609115991,4,0.6
1049,0.778123158,0.608575056,4,0.6
1050,0.77747758,0.60738344,4,0.6
1051,0.775485045,0.606130927,4,0.6
1052,0.773766217,0.60507298,4,0.6
1053,0.772029134,0.603723344,4,0.6
1054,0.769761448,0.602723277,4,0.6
1055,0.766870276,0.600482603,4,0.6
1056,0.764401855,0.599680616,4,0.6
1057,0.763222413,0.598707309,4,0.6
1058,0.761700998,0.59765466,4,0.6
1059,0.759812753,0.596349856,4,0.6
1060,0.75818963,0.595144286,4,0.6
1061,0.756226395,0.593245627,4,0.6
1062,0.753312504,0.591876593,4,0.6
1063,0.750776183,0.590526613,4,0.6
1064,0.749423335,0.589953952,4,0.6
1065,0.747689783,0.588776609,4,0.6
1066,0.745766143,0.587607998,4,0.6
1067,0.744186598,0.586442548,4,0.6
1068,0.742224078,0.585236308,4,0.6
1069,0.739338392,0.583321128,4,0.6
1070,0.736898084,0.581966144,4,0.6
1071,0.734623541,0.581403,4,0.6
1072,0.733714301,0.580251359,4,0.6
1073,0.731833417,0.57901647,4,0.6
1074,0.730048016,0.577740084,4,0.6
1075,0.72814303,0.576584543,4,0.6
1076,0.72632552,0.575485011,4,0.6
1077,0.723071378,0.573402287,4,0.6
1078,0.720703585,0.57270635,4,0.6
1079,0.719743136,0.572049382,4,0.6
1080,0.718630156,0.570809241,4,0.6
1081,0.716750341,0.569497518,4,0.6
1082,0.714949407,0.568325826,4,0.6
1083,0.713051733,0.566388726,4,0.6
1084,0.710063078,0.565274058,4,0.6
1085,0.707505633,0.563940932,4,0.6
1086,0.7063712,0.563408681,4,0.6
1087,0.704863956,0.562335988,4,0.6
1088,0.703003865,0.561143345,4,0.6
1089,0.701299003,0.56007073,4,0.6
1090,0.699567996,0.558923656,4,0.6
1091,0.696803973,0.557079599,4,0.6
1092,0.694447399,0.555760236,4,0.6
1093,0.692301716,0.555319715,4,0.6
1094,0.691481285,0.554230879,4,0.6
1095,0.68963754,0.553130202,4,0.6
1096,0.687916146,0.552102779,4,0.6
1097,0.686322052,0.550947687,4,0.6
1098,0.684508469,0.550028659,4,0.6
1099,0.6815941,0.54798931,4,0.6
1100,0.679522427,0.547500607,4,0.6
1101,0.678672396,0.546505191,4,0.6
1102,0.677057117,0.545377377,4,0.6
1103,0.675544841,0.544280464,4,0.6
1104,0.673958117,0.543262884,4,0.6
1105,0.672220457,0.541455857,4,0.6
1106,0.669482049,0.540325549,4,0.6
1107,0.66727364,0.539186137,4,0.6
1108,0.666215583,0.538723757,4,0.6
1109,0.664809801,0.537825909,4,0.6
1110,0.663309079,0.536808914,4,0.6
1111,0.661865721,0.53577325,4,0.6
1112,0.660177296,0.534966188,4,0.6
1113,0.657712628,0.533016668,4,0.6
1114,0.65558731,0.53177365,4,0.6
1115,0.653717643,0.531280971,4,0.6
1116,0.652611152,0.530427248,4,0.6
1117,0.6513296,0.52948267,4,0.6
1118,0.649850371,0.528458574,4,0.6
1119,0.648307682,0.52741361,4,0.6
1120,0.64583148,0.525834455,4,0.6
1121,0.644008377,0.524657411,4,0.6
1122,0.642089211,0.524133199,4,0.6
1123,0.641157281,0.523220328,4,0.6
1124,0.639985739,0.522217602,4,0.6
1125,0.638452661,0.521215462,4,0.6
1126,0.636904323,0.520184037,4,0.6
1127,0.635366538,0.518629051,4,0.6
1128,0.632866974,0.517464631,4,0.6
1129,0.630776366,0.516388966,4,0.6
1130,0.629939233,0.516034086,4,0.6
1131,0.628499722,0.515053777,4,0.6
1132,0.627206304,0.514250139,4,0.6
1133,0.625851453,0.513178174,4,0.6
1134,0.624230022,0.512285182,4,0.6
1135,0.621744438,0.510467512,4,0.6
1136,0.619793103,0.50949484,4,0.6
1137,0.618381245,0.5090851,4,0.6
1138,0.617660255,0.508203505,4,0.6
1139,0.616411214,0.507278813,4,0.6
1140,0.615095887,0.506349834,4,0.6
1141,0.613755562,0.505418523,4,0.6
1142,0.611603838,0.50405938,4,0.6
1143,0.609859676,0.502866728,4,0.6
1144,0.60800036,0.502418424,4,0.6
1145,0.607368725,0.501670943,4,0.6
1146,0.606241186,0.500794939,4,0.6
1147,0.605074096,0.499955273,4,0.6
1148,0.603685148,0.499028588,4,0.6
1149,0.602335782,0.497547249,4,0.6
1150,0.600105357,0.496579656,4,0.6
1151,0.598371228,0.495633937,4,0.6
1152,0.598371228,0.495633937,4,0.6
1153,0.598371228,0.495633937,4,0.6
1154,0.598371228,0.495633937,4,0.6
1155,0.597601174,0.495379372,4,0.6
1156,0.596494452,0.494505447,4,0.6
1157,0.597601174,0.495379372,4,0.8
1158,0.596494452,0.494505447,4,0.8
1159,0.595315324,0.493692217,4,0.8
1160,0.59411824,0.492790226,4,0.8
1161,0.592822994,0.492126992,4,0.8
1162,0.590687581,0.490555052,4,0.8
1163,0.589096562,0.489513069,4,0.8
1164,0.58775074,0.489258029,4,0.8
1165,0.587063094,0.488518994,4,0.8
1166,0.585959014,0.48786346,4,0.8
1167,0.584823655,0.487365438,4,0.8
1168,0.583681636,0.48702703,4,0.8
1169,0.581758416,0.486277833,4,0.8
1170,0.579958282,0.486404424,4,0.8
1171,0.578525812,0.48752112,4,0.8
1172,0.578004256,0.48859019,4,0.8
1173,0.576993012,0.49001363,4,0.8
1174,0.575812377,0.491885478,4,0.8
1175,0.574635345,0.494273087,4,0.8
1176,0.573488966,0.496479964,4,0.8
1177,0.57140655,0.499787303,4,0.8
1178,0.569719236,0.503538064,4,0.8
1179,0.569103944,0.508402463,4,0.8
1180,0.56812484,0.513154213,4,0.8
1181,0.567285863,0.518325104,4,0.8
1182,0.566353673,0.523831724,4,0.8
1183,0.565378046,0.529698887,4,0.8
1184,0.564552862,0.535150507,4,0.8
1185,0.562683213,0.541546466,4,0.8
1186,0.562550647,0.548753864,4,0.8
1187,0.562429716,0.555541421,4,0.8
1188,0.562322224,0.565679479,4,0.8
1189,0.562399163,0.572622063,4,0.8
1190,0.562837115,0.579004511,4,0.8
1191,0.562557346,0.585887026,4,0.8
1192,0.56301407,0.592620316,4,0.8
1193,0.564735582,0.600387954,4,0.8
1194,0.566515382,0.60733912,4,0.8
1195,0.568560358,0.614183986,4,0.8
1196,0.570892888,0.621013083,4,0.8
1197,0.573460679,0.628049974,4,0.8
1198,0.575744916,0.633660967,4,0.8
1199,0.578494682,0.640065139,4,0.8
1200,0.582219406,0.647221125,4,0.8
1201,0.586586885,0.653560116,4,0.8
1202,0.591007611,0.65984083,4,0.8
1203,0.595622905,0.665816936,4,0.8
1204,0.600459222,0.671881553,4,0.8
1205,0.604962545,0.676964375,4,0.8
1206,0.609963301,0.682428678,4,0.8
1207,0.615199887,0.689044063,4,0.8
1208,0.621903338,0.694751712,4,0.8
1209,0.628207364,0.700229758,4,0.8
1210,0.634617543,0.705700316,4,0.8
1211,0.640949098,0.710890742,4,0.8
1212,0.647522842,0.715429222,4,0.8
1213,0.653072745,0.720429802,4,0.8
1214,0.659489663,0.725651549,4,0.8
1215,0.66706886,0.731590889,4,0.8
1216,0.674254857,0.736702521,4,0.8
1217,0.681574553,0.741730332,4,0.8
1218,0.688796555,0.746599861,4,0.8
1219,0.695791102,0.751948231,4,0.8
1220,0.702300124,0.755535036,4,0.8
1221,0.708819341,0.760274083,4,0.8
1222,0.716149644,0.765886156,4,0.8
1223,0.723941776,0.770818066,4,0.8
1224,0.731259383,0.775761911,4,0.8
1225,0.738534918,0.780484618,4,0.8
1226,0.745649226,0.785314271,4,0.8
1227,0.751863523,0.789234207,4,0.8
1228,0.75851226,0.793840266,4,0.8
1229,0.765254961,0.799464498,4,0.8
1230,0.773133582,0.804247133,4,0.8
1231,0.78030064,0.808983451,4,0.8
1232,0.78704226,0.81356501,4,0.8
1233,0.793904428,0.818032141,4,0.8
1234,0.800737194,0.821277465,4,0.8
1235,0.806077327,0.824651961,4,0.8
1236,0.812414274,0.827359227,4,0.8
1237,0.820137119,0.830076806,4,0.8
1238,0.827191932,0.830857358,4,0.8
1239,0.833605066,0.830819994,4,0.8
1240,0.840226857,0.829994004,4,0.8
1241,0.846413988,0.828510572,4,0.8
1242,0.852608496,0.8255502,4,0.8
1243,0.857253815,0.823196699,4,0.8
1244,0.86400251,0.821722775,4,0.8
1245,0.870300903,0.819276993,4,0.8
1246,0.876538215,0.816756998,4,0.8
1247,0.882418371,0.814230753,4,0.8
1248,0.888273269,0.811712928,4,0.8
1249,0.892514903,0.808171116,4,0.8
1250,0.897487697,0.80552078,4,0.8
1251,0.902182456,0.804069153,4,0.8
1252,0.908148404,0.801871912,4,0.8
1253,0.9130106,0.799725582,4,0.8
1254,0.917453234,0.797557106,4,0.8
1255,0.921573414,0.795478859,4,0.8
1256,0.925267522,0.792559005,4,0.8
1257,0.927383085,0.790472733,4,0.8
1258,0.929951209,0.788527601,4,0.8
1259,0.933710514,0.787499796,4,0.8
1260,0.936677465,0.785679505,4,0.8
1261,0.939213469,0.783985251,4,0.8
1262,0.941382908,0.782193352,4,0.8
1263,0.943146119,0.780757172,4,0.8
1264,0.944020099,0.777766151,4,0.8
1265,0.944538629,0.775889889,4,0.8
1266,0.946172279,0.775192273,4,0.8
1267,0.948184989,0.773678236,4,0.8
1268,0.949258405,0.772155788,4,0.8
1269,0.950071201,0.770591317,4,0.8
1270,0.951010777,0.768960137,4,0.8
1271,0.950517549,0.766736551,4,0.8
1272,0.950460263,0.764808563,4,0.8
1273,0.950481984,0.764043278,4,0.8
1274,0.951588766,0.76268699,4,0.8
1275,0.952085115,0.761425491,4,0.8
1276,0.952100069,0.759878831,4,0.8
1277,0.952358804,0.758414813,4,0.8
1278,0.952294343,0.755805212,4,0.8
1279,0.950661453,0.754330712,4,0.8
1280,0.949635614,0.752767543,4,0.8
1281,0.950133851,0.752185702,4,0.8
1282,0.949678891,0.750468068,4,0.8
1283,0.94938296,0.749203317,4,0.8
1284,0.948693371,0.747701073,4,0.8
1285,0.947730386,0.746308331,4,0.8
1286,0.946833757,0.743792157,4,0.8
1287,0.944045522,0.74242193,4,0.8
1288,0.943823504,0.741629432,4,0.8
1289,0.943091568,0.740275819,4,0.8
1290,0.942127832,0.738795781,4,0.8
1291,0.94088213,0.737319211,4,0.8
1292,0.939729451,0.735788973,4,0.8
1293,0.937076287,0.733361652,4,0.8
1294,0.934797619,0.731503566,4,0.8
1295,0.93287549,0.730922928,4,0.8
1296,0.932571943,0.729486027,4,0.8
1297,0.931117396,0.728050724,4,0.8
1298,0.929479651,0.726518444,4,0.8
1299,0.927714554,0.72501718,4,0.8
1300,0.925791742,0.722562133,4,0.8
1301,0.922599628,0.720931456,4,0.8
1302,0.920065801,0.719369493,4,0.8
1303,0.919204069,0.718742486,4,0.8
1304,0.917504516,0.717197231,4,0.8
1305,0.915745414,0.715855396,4,0.8
1306,0.913692599,0.714304142,4,0.8
1307,0.911751928,0.712523465,4,0.8
1308,0.909856088,0.710435835,4,0.8
1309,0.90615718,0.708762631,4,0.8
1310,0.904707907,0.707929102,4,0.8
1311,0.903056892,0.706538434,4,0.8
1312,0.901069034,0.705003128,4,0.8
1313,0.898965235,0.703450852,4,0.8
1314,0.896765475,0.701891947,4,0.8
1315,0.893785034,0.699549222,4,0.8
1316,0.891018515,0.697758003,4,0.8
1317,0.888318279,0.696968621,4,0.8
1318,0.887500451,0.695506719,4,0.8
1319,0.88537774,0.693731278,4,0.8
1320,0.88313535,0.692149771,4,0.8
1321,0.881030327,0.690592511,4,0.8
1322,0.878401427,0.68814264,4,0.8
1323,0.875110926,0.686531961,4,0.8
1324,0.872215062,0.684817797,4,0.8
1325,0.870817944,0.684122196,4,0.8
1326,0.868669302,0.682560133,4,0.8
1327,0.866627296,0.681133662,4,0.8
1328,0.864604516,0.679638167,4,0.8
1329,0.862151231,0.678109002,4,0.8
1330,0.860264169,0.675850065,4,0.8
1331,0.856202661,0.674212173,4,0.8
1332,0.85472502,0.673404657,4,0.8
1333,0.852689064,0.671998126,4,0.8
1334,0.850627386,0.670459095,4,0.8
1335,0.848434272,0.668923215,4,0.8
1336,0.846115652,0.667280347,4,0.8
1337,0.842878731,0.665193974,4,0.8
1338,0.840348519,0.663525789,4,0.8
1339,0.837740455,0.662730366,4,0.8
1340,0.836461923,0.661263481,4,0.8
1341,0.834395407,0.659891053,4,0.8
1342,0.832425578,0.658483061,4,0.8
1343,0.830236756,0.656870961,4,0.8
1344,0.828081921,0.655081405,4,0.8
1345,0.825496121,0.653611706,4,0.8
1346,0.822881411,0.652096226,4,0.8
1347,0.821698558,0.651355351,4,0.8
1348,0.819564259,0.649626081,4,0.8
1349,0.817266722,0.648080114,4,0.8
1350,0.814976288,0.646470159,4,0.8
1351,0.812645764,0.644958089,4,0.8
1352,0.810549742,0.642762684,4,0.8
1353,0.806674975,0.641209771,4,0.8
1354,0.805147776,0.640313029,4,0.8
1355,0.803251554,0.6390791,4,0.8
1356,0.801299501,0.63765575,4,0.8
1357,0.799140494,0.636196178,4,0.8
1358,0.797090479,0.634713183,4,0.8
1359,0.794061118,0.632544536,4,0.8
1360,0.791347538,0.630915389,4,0.8
1361,0.788820294,0.630081522,4,0.8
1362,0.787484432,0.628873453,4,0.8
1363,0.785870671,0.627548418,4,0.8
1364,0.783641519,0.626083822,4,0.8
1365,0.781753639,0.624693835,4,0.8
1366,0.779686829,0.622607577,4,0.8
1367,0.776214676,0.621051463,4,0.8
1368,0.77356747,0.61966766,4,0.8
1369,0.772378707,0.619064427,4,0.8
1370,0.770528595,0.617712679,4,0.8
1371,0.768490949,0.616427913,4,0.8
1372,0.766587335,0.615044463,4,0.8
1373,0.764540239,0.613775802,4,0.8
